"start","end","Disclaimer","¿Usted vive o frecuenta el barrio de Distrito 2?","¿Cuáles son las razones por las que se encuentra o transita por Distrito 2?","¿Cuáles son las razones por las que se encuentra o transita por Distrito 2?/Vivienda","¿Cuáles son las razones por las que se encuentra o transita por Distrito 2?/Estudio","¿Cuáles son las razones por las que se encuentra o transita por Distrito 2?/Trabajo","¿Cuáles son las razones por las que se encuentra o transita por Distrito 2?/Acceso a hospitales","¿Cuáles son las razones por las que se encuentra o transita por Distrito 2?/Acceso a equipamientos deportivos","¿Cuáles son las razones por las que se encuentra o transita por Distrito 2?/Lugar de paso","Género","¿Cuántos años cumplidos tiene?:"," ¿Pertenece a un pueblo indígena originario-campesino?"," ¿Cuál?","Orientación Sexual","Ocupación","Antes de continuar, definamos algunos conceptos","¿Cuál es el medio de transporte que más utiliza?","Dentro de la categoría de transporte público ¿Qué utiliza más?","¿Se ha sentido inseguro/a mientras se desplazaba por el Distrito 2?","En una escala del 1 al 5, siendo 1 nada seguro y 5 totalmente seguro ¿Cuán seguro se siente en los siguientes medios de transporte?","Minibus","Taxi","Trufi","Radiotaxi","Micro (Bus)","Puma Katari","Teleferico","Movilidad particular","A pie","Movilidad activa (bici, patinete, patines, etc.)","¿Alguna vez ha tomado alguna ruta alternativa para evitar un lugar que le parezca peligroso en el Distrito 2?","¿Podría especificar el lugar? [1]","_¿Podría especificar el lugar? [1]_latitude","_¿Podría especificar el lugar? [1]_longitude","_¿Podría especificar el lugar? [1]_altitude","_¿Podría especificar el lugar? [1]_precision","Para confirmar el lugar [1] identificado en el plano, introduzca la zona, calle, avenida, pasarela, túnel, aparcamiento, etc","¿Desea añadir otro lugar?","¿Podría especificar el lugar? [2]","_¿Podría especificar el lugar? [2]_latitude","_¿Podría especificar el lugar? [2]_longitude","_¿Podría especificar el lugar? [2]_altitude","_¿Podría especificar el lugar? [2]_precision","Para confirmar el lugar [2] identificado en el plano, introduzca la zona, calle, avenida, pasarela, túnel, aparcamiento, etc","¿Podría especificar el lugar? [3]","_¿Podría especificar el lugar? [3]_latitude","_¿Podría especificar el lugar? [3]_longitude","_¿Podría especificar el lugar? [3]_altitude","_¿Podría especificar el lugar? [3]_precision","Para confirmar el lugar [3] identificado en el plano, introduzca la zona, calle, avenida, pasarela, túnel, aparcamiento, etc","¿Ha tenido miedo o percibido inseguridad en el Distrito 2 en los últimos 12 meses?"," ¿Podría especificar el lugar donde sintió miedo o inseguridad? [1]","_ ¿Podría especificar el lugar donde sintió miedo o inseguridad? [1]_latitude","_ ¿Podría especificar el lugar donde sintió miedo o inseguridad? [1]_longitude","_ ¿Podría especificar el lugar donde sintió miedo o inseguridad? [1]_altitude","_ ¿Podría especificar el lugar donde sintió miedo o inseguridad? [1]_precision","Para confirmar el lugar [1] identificado en el plano, introduzca la zona, calle, avenida, pasarela, túnel, aparcamiento, etc","¿Desea añadir otro lugar?"," ¿Podría especificar el lugar donde sintió miedo o inseguridad? [2]","_ ¿Podría especificar el lugar donde sintió miedo o inseguridad? [2]_latitude","_ ¿Podría especificar el lugar donde sintió miedo o inseguridad? [2]_longitude","_ ¿Podría especificar el lugar donde sintió miedo o inseguridad? [2]_altitude","_ ¿Podría especificar el lugar donde sintió miedo o inseguridad? [2]_precision","Para confirmar el lugar [2] identificado en el plano, introduzca la zona, calle, avenida, pasarela, túnel, aparcamiento, etc"," ¿Podría especificar el lugar donde sintió miedo o inseguridad? [3]","_ ¿Podría especificar el lugar donde sintió miedo o inseguridad? [3]_latitude","_ ¿Podría especificar el lugar donde sintió miedo o inseguridad? [3]_longitude","_ ¿Podría especificar el lugar donde sintió miedo o inseguridad? [3]_altitude","_ ¿Podría especificar el lugar donde sintió miedo o inseguridad? [3]_precision","Para confirmar el lugar [3] identificado en el plano, introduzca la zona, calle, avenida, pasarela, túnel, aparcamiento, etc","¿Iba solo en el momento que sintió inseguridad o miedo?","¿Podría especificar la hora? ","¿Podría señalar qué factores influyeron para que tenga esa percepción?","¿Podría señalar qué factores influyeron para que tenga esa percepción?/Falta de iluminacion","¿Podría señalar qué factores influyeron para que tenga esa percepción?/Falta de visibilidad (ver y ser visto/a)","¿Podría señalar qué factores influyeron para que tenga esa percepción?/Ausencia de personas y/o actividad comercial y hostelera ","¿Podría señalar qué factores influyeron para que tenga esa percepción?/Parques y jardines ","¿Podría señalar qué factores influyeron para que tenga esa percepción?/Barreras limitantes (vallas, muros, barandillas, pasarelas, etc.)","¿Podría señalar qué factores influyeron para que tenga esa percepción?/Otros (especifique)","Otros factores de percepción:","¿Puede asociar su percepción de miedo a alguna de las siguientes situaciones?","Otra situación de percepción:","¿Ha sido víctima de algún tipo de agresión o violencia en el Distrito 2?"," ¿Podría especificar el lugar del incidente? [1]","_ ¿Podría especificar el lugar del incidente? [1]_latitude","_ ¿Podría especificar el lugar del incidente? [1]_longitude","_ ¿Podría especificar el lugar del incidente? [1]_altitude","_ ¿Podría especificar el lugar del incidente? [1]_precision","Para confirmar el lugar [1] identificado en el plano, introduzca la zona, calle, avenida, pasarela, túnel, aparcamiento, etc","¿Desea añadir otro lugar?"," ¿Podría especificar el lugar del incidente? [2]","_ ¿Podría especificar el lugar del incidente? [2]_latitude","_ ¿Podría especificar el lugar del incidente? [2]_longitude","_ ¿Podría especificar el lugar del incidente? [2]_altitude","_ ¿Podría especificar el lugar del incidente? [2]_precision","Para confirmar el lugar [2] identificado en el plano, introduzca la zona, calle, avenida, pasarela, túnel, aparcamiento, etc"," ¿Podría especificar el lugar del incidente? [3]","_ ¿Podría especificar el lugar del incidente? [3]_latitude","_ ¿Podría especificar el lugar del incidente? [3]_longitude","_ ¿Podría especificar el lugar del incidente? [3]_altitude","_ ¿Podría especificar el lugar del incidente? [3]_precision","Para confirmar el lugar [3] identificado en el plano, introduzca la zona, calle, avenida, pasarela, túnel, aparcamiento, etc","¿Iba solo al momento del incidente?"," ¿Podría especificar la hora? ","¿Podría especificar su edad en ese momento?","¿Podría señalar qué factores influyeron para la realización del incidente?","¿Podría señalar qué factores influyeron para la realización del incidente?/Falta de iluminacion","¿Podría señalar qué factores influyeron para la realización del incidente?/Falta de visibilidad (ver y ser visto/a)","¿Podría señalar qué factores influyeron para la realización del incidente?/Ausencia de personas y/o actividad comercial y hostelera ","¿Podría señalar qué factores influyeron para la realización del incidente?/Parques y jardines ","¿Podría señalar qué factores influyeron para la realización del incidente?/Barreras limitantes (vallas, muros, barandillas, pasarelas, etc.)","¿Podría señalar qué factores influyeron para la realización del incidente?/Otros (especifique)","Otro factor del incidente:","¿Alguna de las siguientes situaciones describe el incidente?","Otra situación del incidente:","¿Considera que se puede mejorar la percepción sobre la seguridad en el Distrito 2 mediante la educación (talleres, charlas, concientización, etc.)?","¿Considera que es importante adecuar el diseño urbano (áreas verdes, parqueos, infraestructura, mobiliario) para mejorar la percepción sobre la seguridad en el Distrito 2?","En una escala del 1 al 5, siendo 1 nada importante y 5 totalmente importante ¿Cuánta importancia le da a los siguientes elementos para reducir la percepción de miedo e inseguridad?","Alumbrado Publico","Semaforos y elementos de pacificación del tráfico","Mas espacio en aceras y carriles de movilidad activa (bici, patines, etc.) ","Pasos de cebra proximos y con buena visibilidad","Señalizacion vial","Existencia de areas verdes","Elementos patrimoniales y simbolicos ","Barreras limitantes (vallas, muros, barandillas, pasarelas, etc.)","Limpieza y mantenimiento de los espacios y elementos de mobiliario urbano","Existencia de comercios y actividades en plantas bajas","Existencia de espacios pasivos (aparcamientos, entradas a garajes, callejón)","¡Muchas gracias por tu participación!  Con tu ayuda vamos a poder trabajar para hacer un barrio más seguro para todas y todos","Gracias. Fin de la encuesta","_id","_uuid","_submission_time","_validation_status","_notes","_status","_submitted_by","_tags","_index"
"2022-04-20","2022-04-20","","Si","Vivienda Estudio","1","1","0","0","0","0","Femenino","21","No","","Heterosexual","Estudiante","","Transporte publico (minibus, bus, trufi, taxi)","Minibus","Si","","4","4","3","3","3","2","2","1","4","2","No","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Si","Si","","4","4","4","4","4","4","4","2","4","4","4","","","152849787","587d0132-ddcc-4b47-a184-85716ecf9858","2022-04-20","","","submitted_via_web","","","1"
"2022-04-20","2022-04-20","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","152867526","d24c0d0c-0be0-42f7-9982-391bc7d4c811","2022-04-20","","","submitted_via_web","","","2"
"2022-04-20","2022-04-20","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","152868333","53877685-0ef6-4d56-98cc-b8cb046d59c3","2022-04-20","","","submitted_via_web","","","3"
"2022-04-20","2022-04-20","","Si","Vivienda Estudio","1","1","0","0","0","0","Masculino","23","No","","Heterosexual","Estudiante","","A pie","Minibus","Si","","3","4","4","5","3","5","5","5","3","2","No","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Si","Si","","4","3","2","3","4","3","2","1","3","3","1","","","152868789","ebd0904e-6782-49aa-b94b-51c26e1ee153","2022-04-20","","","submitted_via_web","","","4"
"2022-04-20","2022-04-20","","Si","Acceso a equipamientos deportivos Lugar de paso","0","0","0","0","1","1","Femenino","23","No","","Heterosexual","Estudiante","","Transporte publico (minibus, bus, trufi, taxi)","Minibus","Si","","4","2","3","2","2","5","5","5","2","3","No","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Si","Si","","5","4","5","4","3","4","5","4","5","5","5","","","152869430","1709a293-bc2c-4884-ad22-1b25015d3544","2022-04-20","","","submitted_via_web","","","5"
"2022-04-20","2022-04-20","","Si","Estudio","0","1","0","0","0","0","Femenino","20","No","","Heterosexual","Estudiante","","Transporte publico (minibus, bus, trufi, taxi)","Minibus","Si","","4","2","3","1","1","3","4","5","3","5","Si","","-16.484900383539","-68.120195935562","3811.3","10.5","Calle monje","No","","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Si","Si","","5","5","4","5","5","5","4","3","4","4","4","","","152869544","23810ec8-8b0a-456f-8304-5e2b769a3c88","2022-04-20","","","submitted_via_web","","","6"
"2022-04-20","2022-04-20","","Si","Estudio Lugar de paso","0","1","0","0","0","1","Femenino","22","No","","Heterosexual","Estudiante","","Transporte publico (minibus, bus, trufi, taxi)","Minibus","Si","","5","5","5","5","5","3","2","2","no sabe/no contesta","no sabe/no contesta","Si","","-16.499231834568","-68.120673379745","3728.5998535156","21.534000396729","Avenida Busch","No","","","","","","","","","","","","","Si","","-16.489109158086","-68.12290208893","","","Calle Honduras","No","","","","","","","","","","","","","Si","15:00:00.000-04:00","Ausencia de personas y/o actividad comercial y hostelera  Parques y jardines ","0","0","1","1","0","0","","Cruzar la calle","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Si","Si","","5","5","5","5","5","5","5","5","5","5","5","","","152869567","a539caef-96a8-4af0-a827-6cbb5bb9ac1c","2022-04-20","","","submitted_via_web","","","7"
"2022-04-20","2022-04-20","","Si","Vivienda Acceso a hospitales","1","0","0","1","0","0","Femenino","68","No","","Heterosexual","Jubilado/a","","A pie","Minibus","Si","","1","1","1","1","1","4","4","no sabe/no contesta","5","no sabe/no contesta","No","","","","","","","","","","","","","","","","","","","","Si","-16.489061 -68.121666 3699.39990234375 18.489999771118164","-16.489061","-68.121666","3699.3999023438","18.489999771118","","No","","","","","","","","","","","","","Si","10:45:00.000-04:00","Otros (especifique)","0","0","0","0","0","1","Falta de compañía, delicada de salud","Robo","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Si","Si","","5","5","5","5","5","5","5","5","5","5","5","","","152880049","d2652736-1bee-42b8-b98c-99a66ec5b8a2","2022-04-20","","","submitted_via_web","","","8"
"2022-04-20","2022-04-20","","Si","Vivienda","1","0","0","0","0","0","Femenino","64","No","","Heterosexual","Jubilado/a","","Transporte privado  (movilidad particular)","Taxi","Si","","3","4","5","5","2","5","5","no sabe/no contesta","3","1","No","","","","","","","","","","","","","","","","","","","","Si","-16.492113 -68.125703 3725.099853515625 13.137999534606934","-16.492113","-68.125703","3725.0998535156","13.137999534607","","No","","","","","","","","","","","","","Si","19:00:00.000-04:00","Falta de iluminacion Otros (especifique)","1","0","0","0","0","1","Es vacío en la noche, y no hay manera segura de cruzar la calle en ese lugar (Tejada zorsano y Guatemala)","Cruzar la calle","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Si","Si","","no sabe/no contesta","no sabe/no contesta","no sabe/no contesta","no sabe/no contesta","no sabe/no contesta","4","4","4","no sabe/no contesta","5","4","","","152880510","10fb1e69-3f60-4a74-b83e-c9102e9f0af4","2022-04-20","","","submitted_via_web","","","9"
"2022-04-20","2022-04-20","","Si","Vivienda","1","0","0","0","0","0","Femenino","63","No","","Heterosexual","Jubilado/a","","Transporte publico (minibus, bus, trufi, taxi)","Minibus","Si","","2","2","2","3","5","no sabe/no contesta","5","5","1","no sabe/no contesta","Si","","-16.486165648418","-68.121006933228","","","Estados Unidos y Hans kund","No","","","","","","","","","","","","","Si","","-16.488555785649","-68.122356553776","","","Estados Unidos","No","","","","","","","","","","","","","Si","21:00:00.000-04:00","Falta de iluminacion Falta de visibilidad (ver y ser visto/a) Ausencia de personas y/o actividad comercial y hostelera ","1","1","1","0","0","0","","Robo","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Si","Si","","5","5","3","5","5","5","4","2","5","5","3","","","152882862","d2652736-1bee-42b8-b98c-99a66ec5b8a2","2022-04-20","","","submitted_via_web","","","10"
"2022-04-20","2022-04-20","","Si","Vivienda Trabajo","1","0","1","0","0","0","Masculino","56","No","","Heterosexual","Trabajador/a","","A pie","Minibus","No","","4","5","5","5","3","5","5","5","4","no sabe/no contesta","No","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Si","Si","","5","5","5","5","5","5","3","3","5","5","2","","","152883869","8f64b0ac-998f-463a-8958-91b52b3d7645","2022-04-20","","","submitted_via_web","","","11"
